5350510104 reads of which  0.0905405803529% dirties
5354341498 reads of which  0.0905372685289% dirties
5358172530 reads of which  0.0905338050024% dirties
5362004700 reads of which  0.0905321485451% dirties
5365836205 reads of which  0.0905288595182% dirties
5369668059 reads of which  0.0905254666879% dirties
5373500181 reads of which  0.0905211636021% dirties
5377332565 reads of which  0.0905175289265% dirties
5381164528 reads of which  0.0905138650687% dirties
5384996203 reads of which  0.0905108534206% dirties
5388828004 reads of which  0.0905083995329% dirties
5392659594 reads of which  0.0905060309282% dirties
5396490926 reads of which  0.090503533629% dirties
5400321969 reads of which  0.0905018776298% dirties
5404153422 reads of which  0.0905008827116% dirties
5407985008 reads of which  0.0904996881974% dirties
5411816500 reads of which  0.0904981650801% dirties
5415648821 reads of which  0.0904976295914% dirties
5419481762 reads of which  0.0904979272075% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00014.fastq
5423314768 reads of which  0.0904980134836% dirties
5427148176 reads of which  0.0904982029368% dirties
5430982078 reads of which  0.0905005571628% dirties
5434815732 reads of which  0.090500292605% dirties
5438647843 reads of which  0.0904985950935% dirties
5442479916 reads of which  0.090496401016% dirties
5446311802 reads of which  0.0904941848572% dirties
5450143905 reads of which  0.0904918650951% dirties
5453975883 reads of which  0.0904895924711% dirties
5457808178 reads of which  0.0904876395236% dirties
5461640249 reads of which  0.0904854808206% dirties
5465472012 reads of which  0.0904827546302% dirties
5469303520 reads of which  0.0904808585207% dirties
5473135284 reads of which  0.0904791693068% dirties
5476967757 reads of which  0.0904797404306% dirties
5480800424 reads of which  0.090480374514% dirties
5484633549 reads of which  0.0904819252857% dirties
5488466922 reads of which  0.0904813834277% dirties
5492299693 reads of which  0.0904798271721% dirties
5496132351 reads of which  0.0904787678393% dirties
5499963962 reads of which  0.090477698661% dirties
5503795978 reads of which  0.0904768939456% dirties
5507628069 reads of which  0.0904772023014% dirties
5511460072 reads of which  0.0904770923649% dirties
5515292359 reads of which  0.0904741842354% dirties
5519125085 reads of which  0.0904719824809% dirties
5522957467 reads of which  0.0904719000618% dirties
5526789593 reads of which  0.0904720470331% dirties
5530620793 reads of which  0.0904717576431% dirties
5534451794 reads of which  0.0904716198889% dirties
5538282606 reads of which  0.0904722988417% dirties
5542114006 reads of which  0.0904728091947% dirties
5545946181 reads of which  0.0904739351274% dirties
5549779048 reads of which  0.0904757304133% dirties
5553611335 reads of which  0.090476294737% dirties
5557443317 reads of which  0.0904770971684% dirties
5561274652 reads of which  0.0904767278162% dirties
5565105818 reads of which  0.0904755453834% dirties
5568937749 reads of which  0.0904753437207% dirties
5572770119 reads of which  0.0904754535417% dirties
5576602072 reads of which  0.0904750483333% dirties
5580433767 reads of which  0.0904740772994% dirties
5584264148 reads of which  0.0904723221556% dirties
5588095182 reads of which  0.0904698951135% dirties
5591926460 reads of which  0.0904661956159% dirties
5595757003 reads of which  0.0904612304874% dirties
5599587972 reads of which  0.0904571155115% dirties
5603420324 reads of which  0.0904539652021% dirties
5607252813 reads of which  0.0904501688998% dirties
5611084246 reads of which  0.0904468710057% dirties
5614915007 reads of which  0.0904416598233% dirties
5618745572 reads of which  0.0904365817047% dirties
5622575292 reads of which  0.0904313337917% dirties
5626405577 reads of which  0.0904266629977% dirties
5630235733 reads of which  0.0904218860706% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_036_DCM_0.0_to_0.22/normalized/TARA_036_DCM_0.0_to_0.22_unpaired_normalised.fastq
5634065404 reads of which  0.0904163009251% dirties
5637895344 reads of which  0.0904100587008% dirties
5641725951 reads of which  0.0904053831097% dirties
5645556757 reads of which  0.090399963895% dirties
5649386901 reads of which  0.0903937929813% dirties
5653217408 reads of which  0.0903902173083% dirties
5657048348 reads of which  0.090386093338% dirties
5660879951 reads of which  0.0903804946278% dirties
5664712234 reads of which  0.0903757523511% dirties
5668543812 reads of which  0.0903700710429% dirties
5672374861 reads of which  0.0903642820795% dirties
5676205577 reads of which  0.0903593150464% dirties
5680036012 reads of which  0.0903535472162% dirties
5683866459 reads of which  0.0903480894043% dirties
5687696571 reads of which  0.0903416285636% dirties
5691526302 reads of which  0.0903353553544% dirties
5695356375 reads of which  0.0903288758642% dirties
5699186281 reads of which  0.0903234082234% dirties
5703016023 reads of which  0.0903166240324% dirties
5706845239 reads of which  0.0903094859622% dirties
5710674511 reads of which  0.0903039273218% dirties
5714505092 reads of which  0.0902984406685% dirties
5718336089 reads of which  0.0902929770066% dirties
5722166447 reads of which  0.0902885282673% dirties
5725997401 reads of which  0.0902855814971% dirties
5729827476 reads of which  0.0902813744684% dirties
5733658253 reads of which  0.090275530588% dirties
5737488428 reads of which  0.0902702481233% dirties
5741318757 reads of which  0.0902644268563% dirties
5745148720 reads of which  0.090258007281% dirties
5748978692 reads of which  0.0902520428058% dirties
5752808516 reads of which  0.0902457438929% dirties
5756639265 reads of which  0.090238694677% dirties
5760469603 reads of which  0.0902317909514% dirties
5764299157 reads of which  0.0902245813124% dirties
5768129383 reads of which  0.0902179288027% dirties
5771960188 reads of which  0.0902116019585% dirties
5775791932 reads of which  0.0902068061201% dirties
5779625262 reads of which  0.0902023116322% dirties
5783457867 reads of which  0.0901991104624% dirties
5787289826 reads of which  0.0901952246551% dirties
5791120981 reads of which  0.0901914497579% dirties
5794951980 reads of which  0.0901883661511% dirties
5798782881 reads of which  0.0901850391249% dirties
5802615314 reads of which  0.0901818784605% dirties
5806448545 reads of which  0.0901794833696% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00015.fastq
5810281423 reads of which  0.0901771710964% dirties
5814113448 reads of which  0.0901743990187% dirties
5817945034 reads of which  0.0901706071361% dirties
5821776517 reads of which  0.0901681097629% dirties
5825609655 reads of which  0.0901652543008% dirties
5829442273 reads of which  0.0901619687417% dirties
5833274550 reads of which  0.0901586324271% dirties
5837106499 reads of which  0.0901557215189% dirties
5840937991 reads of which  0.0901523628245% dirties
5844768144 reads of which  0.0901473846385% dirties
5848598516 reads of which  0.0901425072276% dirties
5852428880 reads of which  0.0901376182123% dirties
5856259557 reads of which  0.0901331530583% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_085_DCM_0.0_to_0.22/normalized/TARA_085_DCM_0.0_to_0.22_unpaired_normalised.fastq
5860090870 reads of which  0.0901287624572% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_018_DCM_0.0_to_0.22/normalized/TARA_018_DCM_0.0_to_0.22_unpaired_normalised.fastq
5863922386 reads of which  0.0901206863279% dirties
5867753502 reads of which  0.0901117522779% dirties
5871585051 reads of which  0.0901038434094% dirties
5875416601 reads of which  0.090097476647% dirties
5879248056 reads of which  0.0900911286537% dirties
5883079184 reads of which  0.0900845447468% dirties
5886910271 reads of which  0.090078116803% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_032_DCM_0.0_to_0.22/normalized/TARA_032_DCM_0.0_to_0.22_unpaired_normalised.fastq
5890742118 reads of which  0.0900698472912% dirties
5894574678 reads of which  0.0900606040299% dirties
5898407813 reads of which  0.0900530307229% dirties
5902239793 reads of which  0.0900443378513% dirties
5906071531 reads of which  0.0900363487318% dirties
5909903293 reads of which  0.0900288921191% dirties
5913735432 reads of which  0.0900205484539% dirties
5917566522 reads of which  0.0900111647279% dirties
5921397342 reads of which  0.0900016363063% dirties
5925228642 reads of which  0.0899919164672% dirties
5929060306 reads of which  0.0899826062589% dirties
5932892088 reads of which  0.0899745584585% dirties
5936724512 reads of which  0.0899673759361% dirties
5940557691 reads of which  0.0899604578893% dirties
5944390176 reads of which  0.0899520899821% dirties
5948223152 reads of which  0.0899443131719% dirties
5952056202 reads of which  0.0899372918925% dirties
5955888852 reads of which  0.089928825119% dirties
5959720684 reads of which  0.0899206789068% dirties
5963552533 reads of which  0.089911878873% dirties
5967384404 reads of which  0.0899043441278% dirties
5971216231 reads of which  0.0898972990148% dirties
5975048838 reads of which  0.0898902789855% dirties
5978880847 reads of which  0.0898835726538% dirties
5982712696 reads of which  0.0898783418698% dirties
5986544265 reads of which  0.0898732165309% dirties
5990376237 reads of which  0.0898664308721% dirties
5994208522 reads of which  0.0898595841341% dirties
5998040582 reads of which  0.0898536746512% dirties
6001872106 reads of which  0.0898468798529% dirties
6005703733 reads of which  0.0898407345729% dirties
6009535623 reads of which  0.089835136501% dirties
6013367361 reads of which  0.0898298383537% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_030_DCM_0.0_to_0.22/normalized/TARA_030_DCM_0.0_to_0.22_unpaired_normalised.fastq
6017198654 reads of which  0.0898248939547% dirties
6021029308 reads of which  0.0898191083843% dirties
6024860690 reads of which  0.0898113942947% dirties
6028692247 reads of which  0.0898042857088% dirties
6032523996 reads of which  0.0897977299981% dirties
6036355344 reads of which  0.0897905504418% dirties
6040186757 reads of which  0.0897826048791% dirties
6044018361 reads of which  0.0897747130454% dirties
6047850460 reads of which  0.0897665469063% dirties
6051682939 reads of which  0.0897583621738% dirties
6055516694 reads of which  0.0897504228728% dirties
6059348668 reads of which  0.0897406712823% dirties
6063181210 reads of which  0.0897312303816% dirties
6067013809 reads of which  0.0897220632978% dirties
6070846005 reads of which  0.0897125605808% dirties
6074677554 reads of which  0.0897026247329% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_041_SRF_0.1_to_0.22/normalized/TARA_041_SRF_0.1_to_0.22_unpaired_normalised.fastq
6078508263 reads of which  0.0896926491519% dirties
6082339103 reads of which  0.0896835614987% dirties
6086169938 reads of which  0.0896750957597% dirties
6090000887 reads of which  0.0896655545922% dirties
6093831548 reads of which  0.0896566048301% dirties
6097662975 reads of which  0.0896490762512% dirties
6101495758 reads of which  0.0896424920533% dirties
6105327631 reads of which  0.0896328796871% dirties
6109159391 reads of which  0.08962307659% dirties
6112991179 reads of which  0.0896135394211% dirties
6116822672 reads of which  0.0896040793383% dirties
6120654335 reads of which  0.0895950375541% dirties
6124486066 reads of which  0.089586675043% dirties
6128317518 reads of which  0.0895789432234% dirties
6132147909 reads of which  0.0895705955158% dirties
6135978593 reads of which  0.0895628540209% dirties
6139809265 reads of which  0.0895549112795% dirties
6143639571 reads of which  0.089547139874% dirties
6147469843 reads of which  0.089539575965% dirties
6151299842 reads of which  0.0895322045984% dirties
6155129659 reads of which  0.0895245414033% dirties
6158959911 reads of which  0.0895174204682% dirties
6162790728 reads of which  0.0895101637143% dirties
6166621624 reads of which  0.0895024353127% dirties
6170451728 reads of which  0.0894941557511% dirties
6174282180 reads of which  0.0894856143423% dirties
6178112819 reads of which  0.0894764430814% dirties
6181944259 reads of which  0.089467035099% dirties
6185776206 reads of which  0.0894585402982% dirties
6189607191 reads of which  0.0894493395001% dirties
6193437110 reads of which  0.0894410462497% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00016.fastq
6197267205 reads of which  0.0894329435324% dirties
6201097729 reads of which  0.089424846573% dirties
6204929359 reads of which  0.089416763979% dirties
6208761652 reads of which  0.0894091712832% dirties
6212592577 reads of which  0.0893999212271% dirties
6216422670 reads of which  0.0893910587325% dirties
6220253045 reads of which  0.0893818063313% dirties
6224082914 reads of which  0.0893734988248% dirties
6227913077 reads of which  0.0893656228208% dirties
6231744124 reads of which  0.0893576221872% dirties
6235574979 reads of which  0.0893491830146% dirties
6239406362 reads of which  0.0893406282038% dirties
6243237631 reads of which  0.0893332837806% dirties
6247067907 reads of which  0.0893239632268% dirties
6250898270 reads of which  0.0893141022114% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_039_SRF_0.1_to_0.22/normalized/TARA_039_SRF_0.1_to_0.22_unpaired_normalised.fastq
6254728906 reads of which  0.0893041635208% dirties
6258558942 reads of which  0.08929530219% dirties
6262388997 reads of which  0.089285614686% dirties
6266219377 reads of which  0.089276213031% dirties
6270049872 reads of which  0.0892660850274% dirties
6273880014 reads of which  0.0892561291817% dirties
6277710253 reads of which  0.0892460410597% dirties
6281540667 reads of which  0.0892373888376% dirties
6285370995 reads of which  0.0892275796363% dirties
6289201994 reads of which  0.0892174395949% dirties
6293032698 reads of which  0.0892070807416% dirties
6296863732 reads of which  0.0891968690931% dirties
6300694436 reads of which  0.0891865862895% dirties
6304524780 reads of which  0.0891768995474% dirties
6308354433 reads of which  0.0891664937305% dirties
6312184808 reads of which  0.0891562836194% dirties
6316015082 reads of which  0.0891475393409% dirties
6319844559 reads of which  0.089138149165% dirties
6323674835 reads of which  0.0891309113303% dirties
6327506669 reads of which  0.0891255163369% dirties
6331337978 reads of which  0.0891194470996% dirties
6335169498 reads of which  0.0891123953634% dirties
6339000715 reads of which  0.0891044436489% dirties
6342830951 reads of which  0.0890963630224% dirties
6346661597 reads of which  0.0890900585069% dirties
6350493165 reads of which  0.0890845582069% dirties
6354325684 reads of which  0.0890778860179% dirties
6358157662 reads of which  0.0890714147252% dirties
6361989278 reads of which  0.0890630557897% dirties
6365820188 reads of which  0.0890546907166% dirties
6369651616 reads of which  0.0890465190553% dirties
6373483091 reads of which  0.0890387947842% dirties
6377314810 reads of which  0.0890319974654% dirties
6381146623 reads of which  0.0890254185592% dirties
6384978503 reads of which  0.0890184268801% dirties
6388809427 reads of which  0.0890103676589% dirties
6392640324 reads of which  0.0890022095978% dirties
6396471437 reads of which  0.0889944854138% dirties
6400303246 reads of which  0.0889888605444% dirties
6404134790 reads of which  0.088981056409% dirties
6407966512 reads of which  0.0889733878809% dirties
6411799345 reads of which  0.0889655942594% dirties
6415632313 reads of which  0.0889584469864% dirties
6419464217 reads of which  0.0889510253033% dirties
6423295271 reads of which  0.088944260056% dirties
6427126493 reads of which  0.0889366059035% dirties
6430958036 reads of which  0.088928639061% dirties
6434789697 reads of which  0.0889212174668% dirties
6438621944 reads of which  0.0889133539722% dirties
6442453529 reads of which  0.0889051618955% dirties
6446284737 reads of which  0.0888960542979% dirties
6450115719 reads of which  0.0888870913294% dirties
6453946736 reads of which  0.088877869072% dirties
6457777424 reads of which  0.088868916861% dirties
6461608606 reads of which  0.0888600224821% dirties
6465440286 reads of which  0.0888510519916% dirties
6469273336 reads of which  0.0888426886837% dirties
6473105814 reads of which  0.0888334176086% dirties
6476937747 reads of which  0.0888237899564% dirties
6480768338 reads of which  0.0888145320093% dirties
6484599953 reads of which  0.0888056420094% dirties
6488431749 reads of which  0.0887978774052% dirties
6492263788 reads of which  0.0887903580051% dirties
6496095515 reads of which  0.0887818919331% dirties
6499926741 reads of which  0.0887722703643% dirties
6503757796 reads of which  0.0887631232754% dirties
6507589674 reads of which  0.0887539257903% dirties
6511421943 reads of which  0.0887441758587% dirties
6515254171 reads of which  0.0887342444096% dirties
6519085417 reads of which  0.0887238603274% dirties
6522916391 reads of which  0.0887141167099% dirties
6526747546 reads of which  0.0887038801363% dirties
6530578396 reads of which  0.0886941913682% dirties
6534409468 reads of which  0.0886846659729% dirties
6538239301 reads of which  0.0886747438123% dirties
6542070162 reads of which  0.0886655525906% dirties
6545901190 reads of which  0.088654994806% dirties
6549732520 reads of which  0.0886445492586% dirties
6553563614 reads of which  0.0886341723698% dirties
6557394231 reads of which  0.0886228234155% dirties
6561224654 reads of which  0.0886122196175% dirties
6565055913 reads of which  0.0886016578851% dirties
6568886434 reads of which  0.0885903435608% dirties
6572717060 reads of which  0.08857958249% dirties
6576547681 reads of which  0.0885688965174% dirties
6580378206 reads of which  0.0885582349155% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00017.fastq
6584209938 reads of which  0.0885481249064% dirties
6588041861 reads of which  0.0885372839619% dirties
6591873800 reads of which  0.0885265578052% dirties
6595704737 reads of which  0.088516823642% dirties
6599536081 reads of which  0.0885069086419% dirties
6603368277 reads of which  0.0884980274439% dirties
6607200376 reads of which  0.088488134721% dirties
6611032176 reads of which  0.0884788410384% dirties
6614863364 reads of which  0.0884682919053% dirties
6618694327 reads of which  0.0884574798403% dirties
6622525177 reads of which  0.0884467358515% dirties
6626355620 reads of which  0.0884365021447% dirties
6630185413 reads of which  0.0884264310091% dirties
6634015351 reads of which  0.088415839121% dirties
6637845809 reads of which  0.08840572904% dirties
6641677300 reads of which  0.0883963782763% dirties
6645508730 reads of which  0.0883870172871% dirties
6649339453 reads of which  0.0883778358969% dirties
6653169871 reads of which  0.0883686625172% dirties
6657000517 reads of which  0.0883591451582% dirties
6660831598 reads of which  0.0883495043137% dirties
6664661828 reads of which  0.0883392709479% dirties
6668491584 reads of which  0.0883294176172% dirties
6672321739 reads of which  0.0883197542102% dirties
6676152777 reads of which  0.0883119369334% dirties
6679983941 reads of which  0.0883042366883% dirties
6683814818 reads of which  0.0882962507295% dirties
6687645837 reads of which  0.0882881270018% dirties
6691477025 reads of which  0.0882818471606% dirties
6695309756 reads of which  0.088275727418% dirties
6699141993 reads of which  0.0882689842398% dirties
6702973413 reads of which  0.0882605757995% dirties
6706804865 reads of which  0.0882519992625% dirties
6710636758 reads of which  0.0882440111654% dirties
6714469209 reads of which  0.0882354015722% dirties
6718302038 reads of which  0.0882272360855% dirties
6722135043 reads of which  0.0882190932206% dirties
6725967343 reads of which  0.0882121321355% dirties
6729798846 reads of which  0.0882044302636% dirties
6733630618 reads of which  0.0881969589203% dirties
6737462035 reads of which  0.0881888657648% dirties
6741293640 reads of which  0.0881808781437% dirties
6745124806 reads of which  0.0881733139276% dirties
6748956113 reads of which  0.0881657213408% dirties
6752787365 reads of which  0.0881589906245% dirties
6756619772 reads of which  0.088153279169% dirties
6760452219 reads of which  0.0881453573957% dirties
6764284422 reads of which  0.0881377499534% dirties
6768116122 reads of which  0.088129830997% dirties
6771947726 reads of which  0.088121563861% dirties
6775779561 reads of which  0.088112963479% dirties
6779611111 reads of which  0.088104440243% dirties
6783442707 reads of which  0.0880961262315% dirties
6787274542 reads of which  0.0880881086068% dirties
6791106238 reads of which  0.0880806080831% dirties
6794938716 reads of which  0.0880734748337% dirties
6798770120 reads of which  0.0880651416995% dirties
6802602087 reads of which  0.0880571674396% dirties
6806434173 reads of which  0.088048847424% dirties
6810265754 reads of which  0.0880404750208% dirties
6814097517 reads of which  0.0880323174864% dirties
6817930723 reads of which  0.0880258404468% dirties
6821763385 reads of which  0.0880180688061% dirties
6825595134 reads of which  0.0880103027218% dirties
6829426550 reads of which  0.0880036497354% dirties
6833257956 reads of which  0.0879952943196% dirties
6837088319 reads of which  0.0879871181901% dirties
6840918665 reads of which  0.0879796463711% dirties
6844749459 reads of which  0.0879721077604% dirties
6848580524 reads of which  0.0879650429587% dirties
6852412055 reads of which  0.0879589160959% dirties
6856243996 reads of which  0.0879511523149% dirties
6860075982 reads of which  0.0879427135476% dirties
6863908112 reads of which  0.0879351838852% dirties
6867740230 reads of which  0.0879275981293% dirties
6871571726 reads of which  0.0879185514013% dirties
6875404426 reads of which  0.0879097841451% dirties
6879236588 reads of which  0.0879007372787% dirties
6883068094 reads of which  0.0878916453736% dirties
6886899501 reads of which  0.0878831340449% dirties
6890731444 reads of which  0.0878763189251% dirties
6894564733 reads of which  0.0878706351251% dirties
6898396530 reads of which  0.0878645248014% dirties
6902227050 reads of which  0.0878575338955% dirties
6906057735 reads of which  0.0878508832796% dirties
6909887771 reads of which  0.0878435911141% dirties
6913717625 reads of which  0.0878370614681% dirties
6917548129 reads of which  0.0878318053839% dirties
6921378528 reads of which  0.0878257885392% dirties
6925209548 reads of which  0.0878201108262% dirties
6929040801 reads of which  0.0878141923933% dirties
6932873442 reads of which  0.0878069284104% dirties
6936705954 reads of which  0.0877992067184% dirties
6940538298 reads of which  0.0877910207881% dirties
6944370477 reads of which  0.087782704137% dirties
6948202239 reads of which  0.0877742168437% dirties
6952034211 reads of which  0.0877657047537% dirties
6955866582 reads of which  0.0877575694996% dirties
6959698395 reads of which  0.0877491676132% dirties
6963530886 reads of which  0.0877425765754% dirties
6967363628 reads of which  0.0877357149185% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00018.fastq
6971195473 reads of which  0.0877278551962% dirties
6975026912 reads of which  0.087719644916% dirties
6978859190 reads of which  0.0877120655876% dirties
6982691757 reads of which  0.0877049443556% dirties
6986523611 reads of which  0.0876973515176% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_070_MES_0.0_to_0.22/normalized/TARA_070_MES_0.0_to_0.22_unpaired_normalised.fastq
6990355472 reads of which  0.0876899322868% dirties
6994188083 reads of which  0.0876817116901% dirties
6998020133 reads of which  0.0876735584264% dirties
7001851580 reads of which  0.0876647445303% dirties
7005683144 reads of which  0.087656701763% dirties
7009514512 reads of which  0.0876486723793% dirties
7013345862 reads of which  0.0876400843612% dirties
7017177305 reads of which  0.0876314234731% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_038_SRF_0.1_to_0.22/normalized/TARA_038_SRF_0.1_to_0.22_unpaired_normalised.fastq
7021007951 reads of which  0.0876222247993% dirties
7024838152 reads of which  0.0876130116713% dirties
7028668592 reads of which  0.0876045094374% dirties
7032499491 reads of which  0.0875967025363% dirties
7036330887 reads of which  0.0875888837375% dirties
7040162733 reads of which  0.0875803522424% dirties
7043994339 reads of which  0.0875713497645% dirties
7047826513 reads of which  0.0875622034484% dirties
7051659092 reads of which  0.0875532083932% dirties
7055490964 reads of which  0.0875447523286% dirties
7059321628 reads of which  0.0875370775782% dirties
7063152435 reads of which  0.087530670149% dirties
7066982847 reads of which  0.087524897738% dirties
7070814371 reads of which  0.0875182841086% dirties
7074645075 reads of which  0.0875105203776% dirties
7078475840 reads of which  0.0875020392808% dirties
7082306906 reads of which  0.0874939942909% dirties
7086138517 reads of which  0.087486053866% dirties
7089970307 reads of which  0.0874783165717% dirties
7093801961 reads of which  0.0874701692282% dirties
7097633781 reads of which  0.0874629820521% dirties
7101465151 reads of which  0.0874546688316% dirties
7105296249 reads of which  0.0874465379382% dirties
7109128679 reads of which  0.0874381095163% dirties
7112961420 reads of which  0.0874300157528% dirties
7116793603 reads of which  0.0874227632143% dirties
7120625713 reads of which  0.0874151354232% dirties
7124458592 reads of which  0.0874093382618% dirties
7128291172 reads of which  0.0874022673831% dirties
7132123938 reads of which  0.0873968659853% dirties
7135956015 reads of which  0.0873919548676% dirties
7139788737 reads of which  0.0873870436483% dirties
7143622654 reads of which  0.0873815652413% dirties
7147456222 reads of which  0.0873749003286% dirties
7151288587 reads of which  0.0873692851853% dirties
7155121601 reads of which  0.0873638941248% dirties
7158953887 reads of which  0.0873574026138% dirties
7162786768 reads of which  0.0873510798612% dirties
7166621249 reads of which  0.0873455320507% dirties
7170455450 reads of which  0.0873404744464% dirties
7174289331 reads of which  0.087334572958% dirties
7178122396 reads of which  0.0873279351365% dirties
7181955029 reads of which  0.0873210496958% dirties
7185787919 reads of which  0.0873139019788% dirties
7189620575 reads of which  0.0873085055674% dirties
7193453120 reads of which  0.0873030789975% dirties
7197286181 reads of which  0.0872969368175% dirties
7201119549 reads of which  0.0872890928588% dirties
7204952085 reads of which  0.0872816828733% dirties
7208785276 reads of which  0.0872747286696% dirties
7212618502 reads of which  0.0872681726928% dirties
7216451372 reads of which  0.0872610008076% dirties
7220284352 reads of which  0.0872532825976% dirties
7224118188 reads of which  0.0872456692426% dirties
7227951787 reads of which  0.0872380626741% dirties
7231784537 reads of which  0.0872302909154% dirties
7235616903 reads of which  0.0872230435166% dirties
7239448889 reads of which  0.0872150525103% dirties
7243280987 reads of which  0.0872066701725% dirties
7247113215 reads of which  0.0871977223554% dirties
7250945493 reads of which  0.0871885394271% dirties
7254777834 reads of which  0.0871798613923% dirties
7258609891 reads of which  0.0871717410774% dirties
7262441780 reads of which  0.0871632542024% dirties
7266273989 reads of which  0.087155029656% dirties
7270106245 reads of which  0.0871472409961% dirties
7273938234 reads of which  0.0871391922243% dirties
7277770058 reads of which  0.0871302097959% dirties
7281603086 reads of which  0.0871214016347% dirties
7285436041 reads of which  0.0871131812054% dirties
7289269202 reads of which  0.0871055094008% dirties
7293101910 reads of which  0.0870987014632% dirties
7296934100 reads of which  0.0870910023704% dirties
7300766330 reads of which  0.0870834053937% dirties
7304598902 reads of which  0.0870763725063% dirties
7308431350 reads of which  0.0870695322328% dirties
7312263742 reads of which  0.0870625369191% dirties
7316095872 reads of which  0.0870553492113% dirties
7319929422 reads of which  0.0870493742856% dirties
7323762265 reads of which  0.0870428479153% dirties
7327595194 reads of which  0.0870359016997% dirties
7331427832 reads of which  0.087029156751% dirties
7335260824 reads of which  0.0870228627606% dirties
7339093929 reads of which  0.0870166191056% dirties
7342928204 reads of which  0.0870114898648% dirties
7346763270 reads of which  0.0870067576031% dirties
7350596348 reads of which  0.0869996961776% dirties
7354429811 reads of which  0.0869931024487% dirties
Closing  /home/moritz/glob/data/TARA_work/samples/all_shuffled_00019.fastq
7358263769 reads of which  0.0869876384014% dirties
7362097548 reads of which  0.0869832667694% dirties
7365930967 reads of which  0.0869776094658% dirties
7369763398 reads of which  0.0869723269778% dirties
7373596148 reads of which  0.0869675345827% dirties
7377429901 reads of which  0.0869625850207% dirties
7381263547 reads of which  0.0869575536645% dirties
7385097875 reads of which  0.0869515205985% dirties
7388932155 reads of which  0.0869452929765% dirties
7392765811 reads of which  0.0869391915599% dirties
Closing /home/moritz/glob/data/TARA_work/samples/TARA_018_SRF_0.0_to_0.22/normalized/TARA_018_SRF_0.0_to_0.22_unpaired_normalised.fastq
7396599797 reads of which  0.0869325278705% dirties
7400434563 reads of which  0.0869259405679% dirties
7404269262 reads of which  0.0869196886589% dirties
7408102936 reads of which  0.0869130730988% dirties
7411936414 reads of which  0.0869066767469% dirties
7415769541 reads of which  0.0869011265031% dirties
7419602636 reads of which  0.0868967932153% dirties
7423436862 reads of which  0.0868932815071% dirties
7427271920 reads of which  0.0868896162617% dirties
7431106528 reads of which  0.0868844427902% dirties
7434940778 reads of which  0.0868782305451% dirties
7438774254 reads of which  0.0868718518582% dirties
7442607730 reads of which  0.0868657518243% dirties
7446441961 reads of which  0.0868597643529% dirties
7450275483 reads of which  0.0868525140415% dirties
7454108983 reads of which  0.0868447544135% dirties
7457942834 reads of which  0.0868369195655% dirties
7461777020 reads of which  0.0868298325269% dirties
7465612146 reads of which  0.0868236059313% dirties
7469447374 reads of which  0.0868172161246% dirties
7473282061 reads of which  0.086810615698% dirties
7477116022 reads of which  0.0868032875363% dirties
7480949550 reads of which  0.0867951492869% dirties
7484783578 reads of which  0.0867884228355% dirties
7488616755 reads of which  0.0867798686007% dirties
7492449999 reads of which  0.0867711741936% dirties
7496283439 reads of which  0.0867625164246% dirties
7500117240 reads of which  0.08675409666% dirties
7503951788 reads of which  0.0867468756983% dirties
7507786966 reads of which  0.0867398731409% dirties
7511622664 reads of which  0.086733726006% dirties
7515458938 reads of which  0.0867278011066% dirties
7519295972 reads of which  0.0867219015488% dirties
7523132651 reads of which  0.0867152298469% dirties
7526968598 reads of which  0.0867107187312% dirties
7530804105 reads of which  0.0867080150932% dirties
7534639114 reads of which  0.0867044341628% dirties
7538473564 reads of which  0.0867004832545% dirties
7542307545 reads of which  0.0866965030395% dirties
7546143110 reads of which  0.0866942074201% dirties
7549977621 reads of which  0.086690892855% dirties
7553811977 reads of which  0.0866877054915% dirties
7557647246 reads of which  0.0866849409182% dirties
7561483602 reads of which  0.0866820037574% dirties
7565319496 reads of which  0.0866792382459% dirties
7569154095 reads of which  0.0866742313297% dirties
7572990016 reads of which  0.0866690613104% dirties
7576825239 reads of which  0.0866635538352% dirties
7580659852 reads of which  0.0866578665743% dirties
7584494362 reads of which  0.0866520768072% dirties
7588328574 reads of which  0.086645801587% dirties
7592162749 reads of which  0.0866399123342% dirties
7595997131 reads of which  0.0866343380139% dirties
7599830827 reads of which  0.0866289092464% dirties
7603664481 reads of which  0.0866237081667% dirties
7607497677 reads of which  0.086618076663% dirties
7611331063 reads of which  0.0866132578577% dirties
