11,4067.60338346
11,3962.15187713
11,3970.59266409
11,4065.17155963
11,3860.08907823
11,3935.06976744
8,4580.01661295
9,4525.71628611
9,4607.60138648
11,4022.33152174
11,3824.5412844
11,3818.03458456
11,3743.70601336
11,3950.84447476
11,4030.30629139
11,4018.95045732
11,4041.50840336
11,4038.11032028
11,4009.51374819
9,2600.11668345
10,4603.81265823
10,4781.84100418
10,3422.33211233
10,3308.81435257
10,4331.7403709
9,4565.83193277
10,3918.67166979
8,4374.6625
10,3695.05514706
10,3988.18780659
10,3474.13589945
10,3828.12393162
10,3911.92376112
10,3819.31152344
10,3878.06313646
10,3948.10837438
10,4020.39522546
10,4129.27201566
8,4077.03368984
9,3834.75483871
9,4219.30266789
9,4168.32927423
9,4042.97806452
10,4127.41841004
10,3668.91
10,4147.11222781
10,4171.32488823
9,4379.33672173
10,4258.83070301
10,3849.14932681
10,44.9592641261
10,217.607751938
10,10.5
10,1875.39237826
10,4258.88575458
10,4052.42895204
10,4234.71805441
10,3973.23818898
10,4712.59574468
10,4851.11363636
10,4665.13070284
10,4715.33186813
9,5090.55050692
10,4212.6609589
7,4501.53394913
10,4294.48704663
10,4490.41103203
10,4640.21464226
10,4522.02042901
10,4341.19371728
9,4498.49132321
9,4480.57908163
9,4395.50726783
10,4016.68674699
10,3653.83611691
10,526.206521739
10,4440.5974026
6,4521.06781493
9,8193.10391295
10,3969.33193277
9,4354.65846942
10,3699.42427617
10,3571.09917355
10,3795.23550946
9,4468.88497217
10,3777.4225
9,4201.84794776
9,4214.76809609
9,4155.86149584
10,3539.15443593
10,2629.47687132
10,4203.43419062
10,4157.72289157
10,4322.66328012
10,543.090452261
7,4179.14251253
10,3645.01658768
10,3585.61690647
10,3660.80081855
10,3824.4432133
10,3958.86278481
10,3698.7306338
10,3892.89893617
10,3845.43679775
8,4115.6104886
10,4927.68722787
10,4103.025
10,4325.81776417
10,4224.08856089
10,4241.99243243
10,4402.97105729
9,4407.71309963
10,4269.41241549
10,3854.28010471
10,4021.94214876
10,4044.40828924
10,4090.98615385
10,3907.66242038
10,4452.54407295
10,4296.2
9,4404.34876033
9,4641.74333333
9,3942.07509881
8,4272.76098477
10,3771.23076923
9,3736.36729223
10,3845.02434783
8,4603.80591869
8,4224.3562586
10,4070.48197343
10,4065.28102482
9,4493.58125623
9,4001.23001326
10,4018.36214953
8,4922.45684211
5,6787.32765561
9,2389.21167883
9,3760.17627856
9,4783.86144578
9,1934.26639344
8,4497.6068248
9,279.673684211
8,1192.16978696
9,3623.74387528
9,3993.99489796
9,3910.53691275
8,3915.91673339
9,4243.75954738
9,4050.41449604
9,4202.72727273
9,4179.92125135
9,4193.03190377
9,4207.94293765
9,4337.99662975
9,4252.47592295
9,1880.65664557
9,4655.81264637
9,4532.8234375
9,4493.28229665
8,4537.61192351
8,4852.58759521
8,4553.60986938
9,4006.10015408
8,3846.20984081
8,4128.75939561
9,4073.62410623
9,4427.96844396
9,4444.53725962
9,4085.44590164
9,4107.71010638
9,4325.00916031
9,4674.93229901
8,4222.04424779
9,4365.0
7,4899.76537098
9,4123.36923077
8,3897.95412844
8,4118.14203338
8,4104.91568297
9,4237.617866
9,146.243835616
9,4091.63287671
9,4149.3766686
7,2557.79043525
8,4156.77687627
8,3991.6988417
8,4320.97744361
8,4306.34056122
9,3554.65638075
9,4144.69153675
9,3444.08198381
6,4576.23892298
9,4677.04100228
9,4389.80999243
9,4126.8272
9,4079.46223565
9,4351.88535565
9,4529.13356766
8,4021.91043671
8,4142.45684669
9,4340.31722689
9,4942.78896104
7,4761.27152318
8,3763.79132791
7,8514.44606414
9,4019.77103718
9,3712.961
9,3885.34825425
9,4059.4114202
7,4282.35614849
8,2101.34515891
9,4956.59939759
9,4984.62653061
9,4368.72398686
9,4106.87351544
9,4196.77831037
8,5251.78212356
9,4418.6697861
9,2848.96451613
9,3097.16483516
9,4441.82800441
9,2646.24454148
9,4114.92272727
9,3791.31196299
7,4491.24814256
8,4506.59845133
7,3750.46188531
7,4243.78387097
8,3855.11490683
8,3809.53211009
8,4143.18774967
8,4043.98857143
8,4324.81515499
7,4390.75946844
8,3021.34580099
7,4253.06647059
8,4597.2084507
8,4989.57367387
8,4731.208
8,4540.88126649
8,4653.02754237
6,4308.9738676
8,4047.08618128
7,4332.87250238
8,4118.04477612
8,4063.83714286
8,4048.75581395
8,4017.03015075
8,4390.87215412
6,1618.38515081
7,4201.28409091
7,3763.56851312
7,4158.92709599
7,4154.28468034
7,4142.86912065
7,4299.78789731
7,4759.106
7,3856.02929427
8,4492.3856383
8,4632.34087237
8,4914.67403315
8,4637.64914992
7,4112.81461434
7,5141.60793804
8,3958.242505
8,4731.95837897
6,4329.04675029
7,4425.18131775
8,4240.27272727
8,4129.01618399
8,4106.88247012
8,3971.6631068
8,3748.35379645
8,2435.05144695
8,3600.48171501
8,3685.459
8,3628.79594423
8,3741.68010076
8,3697.40683044
8,3744.19865772
8,4155.76540938
8,3961.88869258
7,3985.99002568
6,4246.46043165
8,1718.6173913
8,4306.97322835
8,3938.26255629
7,3931.91138514
8,3387.08318264
8,4090.81279251
8,3759.30454545
7,2007.80968858
7,4322.97804878
7,3954.90264731
7,3566.95530237
6,4373.91144207
7,2633.95546559
6,2787.15287049
4,5003.69186854
7,2789.87814785
6,4269.01230228
7,4786.58682102
7,4523.80019305
5,4737.04096386
5,4498.98992965
5,4266.45231096
7,3947.38674884
7,4245.94457831
7,4385.26030928
6,4208.05934718
7,3936.75925926
6,4638.51470857
6,4586.96226415
6,4980.49186257
7,176.451612903
7,2637.48171701
7,3775.727897
7,4066.4213264
7,4106.69764216
7,3744.59375
3,4590.65378671
5,4702.47838667
6,4215.07981655
6,4309.21143847
6,812.497816594
6,803.566365979
5,4423.89259007
6,2398.8963059
6,2447.97716461
7,4649.2642998
6,4192.11183597
7,1611.12067841
7,3526.74550898
6,3938.85588235
7,4618.46135831
5,4876.97105728
7,5013.45049505
7,4490.48212462
7,4375.78327645
6,4132.09334388
7,3964.72046589
7,4235.95768374
7,4115.46840149
6,3990.4282339
7,2033.86393911
6,5974.8798051
6,7473.98202241
7,2807.91402715
6,4940.56680162
7,3980.50543478
6,4729.30769231
4,4717.64553044
6,4272.54820623
5,4192.91027308
4,5414.35046678
3,6752.13803648
6,1670.08972692
6,3829.19817073
6,2735.63947798
6,4101.11983471
5,3994.39727361
6,4795.22989161
6,726.155877342
6,786.149845201
6,4108.25751735
5,4507.42051211
5,4546.91616766
6,2200.37266667
6,2613.7232659
5,3776.61909185
5,4793.92606149
6,4720.18257757
6,3950.61397671
5,4235.2775
5,4562.74291816
6,4512.28
6,4815.36363636
6,4044.3000997
3,4792.8260604
6,3724.61054579
6,4407.63517915
6,4250.5480916
6,3652.23597679
6,4345.47066327
6,3924.84935438
5,4270.83413462
6,4088.12384473
6,4594.31618962
6,4458.98978202
6,4304.03795066
5,4184.20032573
6,508.071428571
6,271.658249158
6,1444.53547297
6,3897.83303085
5,4391.01737968
6,3852.4956402
4,4784.65709598
4,4727.62008792
6,3819.40216216
5,4221.19179004
5,4733.52739799
4,4724.6015955
4,2822.02415677
6,4637.92934783
5,2130.91264132
4,2992.86870267
5,3967.39181287
5,4321.20779221
5,4148.36940299
5,1765.64950495
5,4221.4253112
5,4728.71907216
5,4667.27790433
5,3840.02173913
3,6438.77763672
2,4859.27447063
2,4376.12805602
5,4821.42021277
5,4400.30847804
5,4742.69516729
5,1412.0892678
4,2613.97416974
4,2647.32382311
4,2868.62008141
4,2529.99129489
4,2290.97420147
4,2765.15146164
4,2910.65139665
4,2621.82677759
5,4644.18936877
4,4391.6144
5,4648.87821888
5,3882.63231198
4,4464.6707147
4,4848.95520935
5,4673.97051171
5,4386.0863836
5,5003.23206278
5,3989.94900222
3,4608.74775928
5,3385.96468401
5,4072.21044776
4,4186.91868345
3,2005.05360444
5,1506.60782347
3,8299.92030201
5,4522.21887391
5,4996.32699168
5,4941.67622951
5,4517.38059701
5,4715.27358491
5,4765.30626927
3,4804.26970033
4,4643.71037628
5,3470.64196242
5,2946.40890688
5,2701.62868369
5,4246.7721519
4,7373.05277257
5,4604.00375469
5,4084.71895973
3,4620.17576565
2,4478.88642186
3,6449.46806488
2,4967.19323692
1,3638.62983425
1,12857.2271054
1,6998.16337707
4,4318.83928571
4,2114.85063291
4,2414.98876404
3,4782.41631266
3,5026.3592233
3,2610.82347589
3,2771.92358804
3,2800.33218884
3,4430.78105315
3,4523.29428797
3,4313.61768072
3,2713.22851562
4,1671.23792487
4,2591.81631098
4,2941.31447368
2,3813.74481711
3,4372.91853601
4,4097.15990058
4,4466.99306358
4,4249.63882064
4,4146.36842105
3,4738.25544794
4,3984.69982548
4,3831.47952444
3,4719.27197802
3,5521.21137339
2,7277.39239573
4,2009.36782477
2,4510.15804327
4,1565.42800678
3,4289.42661914
3,4136.64261745
1,4814.87984615
1,4365.2051
1,4556.51860859
1,4384.57330416
1,4646.42808066
1,4408.58071905
1,4518.73987376
1,4765.00091604
1,5026.92116183
1,5102.4008194
1,4866.34097906
1,4769.07861272
1,4491.86926606
2,6386.69811573
3,2446.29049296
1,4411.79155838
3,3974.06779661
3,1909.56615662
3,4884.29932628
3,4943.39739884
2,3859.35303266
3,4161.39122227
3,1784.30458061
3,1929.26931106
3,1818.9703154
2,2575.70378151
3,4968.65178571
3,4351.36928488
3,4362.1345496
3,1733.05013193
2,4408.54174132
3,4166.80519481
3,4480.50396376
3,4394.63313609
3,2181.38912134
2,4522.2662116
2,6993.17735662
2,4279.63713882
3,4491.71664374
3,4998.30716724
2,3977.94273743
3,2552.05104408
2,4233.58184182
1,4520.93264583
3,2647.11842105
2,4300.1568915
3,3141.45549738
2,4244.38019169
2,4452.35381356
3,4220.95276221
3,4848.69167292
3,3820.19039735
2,4925.43035343
2,2225.89883782
2,4551.58705701
3,4007.93367347
2,3872.296875
2,2611.7346115
2,3889.4374074
3,2104.07763975
2,3870.34736241
2,4063.90138424
1,4560.30327441
1,3104.60972366
1,4525.94913864
1,4271.85341816
1,4821.30236138
1,2048.64788732
1,4518.06787494
1,4466.06418919
1,4725.4453558
1,4663.71815235
1,4893.18426966
1,2598.24835504
1,4570.67990074
1,2718.72989825
1,4377.82352941
1,4477.14820481
1,4090.25599616
2,1682.97793163
2,3955.98351001
2,3797.29782609
2,2771.17206133
2,1714.5771735
2,1851.47403133
2,1929.71241259
2,4930.66773419
2,4475.61519806
2,3843.33765392
2,4907.68046805
2,3310.35628743
2,1916.16843118
2,4500.24502297
2,4071.81067961
2,2009.73670213
1,3291.08219178
2,2109.60757576
2,4932.48390677
2,4290.70602606
2,4484.70809578
2,4054.2527533
2,2855.13043478
2,4005.3659181
2,1849.04907975
2,3963.32902033
2,3214.50795756
2,3611.75612145
2,4153.58441558
2,3360.30569948
1,4108.5284495
2,3655.94403535
2,4090.98514851
2,4129.86956522
2,4068.56719653
2,3636.90695397
2,1618.2460177
2,2545.93130631
2,4194.05509965
1,3037.59233449
1,2739.62053571
1,3567.27335246
1,4328.92709271
1,4308.25507717
1,4423.94044665
1,4070.57926829
1,4129.40394089
1,4036.93686247
1,4435.98424038
1,4652.80065628
1,2533.51229459
1,3311.16288952
1,3856.5137931
1,3815.44976636
1,3928.43979933
1,4209.36201299
1,3593.90830946
1,3101.01598191
1,4108.94539716
1,4479.2810663
1,4524.76517317
1,4397.47917424
1,4585.03336249
1,4629.73549984
1,4283.43336606
1,4809.3106704
1,4676.4805915
1,3440.65905383
1,3552.95842541
1,4195.01262875
1,4223.64428571
1,4875.72754579
1,4691.71900511
1,4293.66643577
1,3923.74086379
1,4127.0078534
1,4031.70205479
1,4019.2631493
1,4234.21493213
1,4060.0371375
1,4152.52483801
1,4720.80176241
1,2407.50398856
1,4409.11057692
1,4369.37065637
1,4074.50727651
1,4206.04075464
1,3720.92887904
1,3782.61806656
1,3993.72327044
1,4500.47292419
1,4541.53716216
1,4473.84181314
1,4568.7082893
1,4507.59077042
1,4863.80365635
1,4458.65159455
1,4795.31039326
1,4721.64388283
1,4248.38691589
1,4481.56326044
1,5112.87462687
1,4773.68527752
1,4022.66891892
1,2128.59464627
1,2775.46033994
1,2696.14461358
1,2647.68852953
1,3361.44440479
1,2813.17931034
1,2616.21812483
1,4418.27507163
1,4380.78296198
1,4824.96926953
1,4459.47759283
1,4450.28396458
1,4151.75735294
1,4215.89081456
1,1485.99111111
1,1483.60629921
1,1729.78457447
1,1746.39754098
1,1525.34761905
1,1682.05392732
1,1659.55984556
1,1659.91958763
1,1813.16410615
1,1698.2632312
1,1848.66230366
1,1704.55123675
1,1918.48696384
1,2024.4617206
1,1984.18995633
1,1899.23104265
1,1970.18132855
1,1949.01072555
1,2044.85132109
1,1507.76132931
1,1722.79202773
1,1513.07272727
1,1760.13069307
1,1710.64454371
1,1750.12121212
1,1823.18401937
1,2012.96299559
1,1710.32623318
1,1567.03752151
1,1536.03444564
1,1468.17942664
1,1536.84023669
1,1842.03100775
1,1624.5686901
1,1864.16025137
1,3135.62555721
1,1748.06514085
1,1720.46944294
1,4214.06386293
1,1733.93126685
1,1669.8800905
1,1778.85556374
1,1560.18
1,2350.09879518
1,4399.22897196
1,2104.22839017
1,1391.18897638
1,1475.29779412
1,1415.61719834
1,1302.60836502
1,1573.00789266
1,1585.01432665
1,1405.04539723
1,1310.11924528
1,1264.50261506
1,1486.10364964
1,1487.87597449
1,1974.3190184
1,1990.57217165
1,1976.75552283
1,1958.13731723
1,1960.31345029
1,2020.83378995
1,2001.66602871
1,3729.68054211
1,2371.9058296
1,1630.90622261
1,1667.58190328
1,1731.78802993
1,1697.89861259
1,1716.40118431
1,1691.11019567
1,2106.71877655
1,1908.44109589
1,4600.87969925
1,1831.36146378
1,2612.38866397
1,1498.01303318
1,2079.82694848
1,2112.38578947
1,2148.31069767
1,1894.17794971
1,2132.0279661
1,2096.33757225
1,1920.2879257
1,2101.0206422
1,1947.43103448
1,1957.68085106
1,2044.10466005
1,1998.05811808
1,1864.72321429
1,1890.97142857
1,1689.9247413
1,1816.47914439
1,1766.23529412
1,3987.4209686
1,3622.33461538
1,4084.59897172
1,4263.44713526
1,4033.93079585
1,1960.97413793
1,2487.24839006
1,2642.65434783
1,4288.83636364
1,3305.27315542
1,2712.47938144
1,2463.47368421
1,4181.24950884
1,4484.54029851
1,4482.88213283
1,4548.21263158
1,4836.39632278
1,4884.06821963
1,4573.6038961
1,2368.96273292
1,2338.65789474
1,2479.3476298
1,2207.69825436
1,2437.51286174
1,2348.58701082
1,2478.32411067
1,2559.60070671
1,2364.01626712
1,2281.34276562
1,2229.22482014
1,2316.87589499
1,2246.74668275
1,2293.01981567
1,2377.98471883
1,4522.55232558
1,130.558035714
1,160.723245109
1,139.689102564
1,188.468148148
1,168.319105691
1,808.928015564
1,736.535211268
1,648.666666667
1,699.33762598
1,769.483516484
1,734.120985011
1,765.860158311
1,690.49126035
1,725.47829938
1,718.212686567
1,753.686299616
1,739.605263158
1,721.251559252
1,734.136235955
1,1396.2791587
1,797.038869258
1,2596.31954498
1,1927.6214442
1,1629.62621359
1,4496.48387097
1,2467.19272727
1,2616.73736264
1,2554.89176829
1,2332.43320236
1,2382.58521999
1,2206.77247706
1,1495.64285714
1,2149.76119403
1,3605.36774194
1,2495.68352223
1,2431.23732252
1,4306.23115162
1,4185.30232558
1,3193.0972973
1,2621.80664653
1,2740.39591837
1,4411.06395349
1,3061.82537313
1,3505.6505295
1,3436.6251944
1,2460.27056492
1,2381.139668
1,3885.77491961
1,3915.49311927
1,3932.80246914
1,3711.51464435
1,3316.51274788
1,4220.78330373
1,4036.11656442
1,3938.24773414
1,3852.89495798
1,1721.845953
1,1685.03796562
1,1712.06356968
1,1749.08453681
1,1708.59375
1,1868.59649123
1,3514.34677419
1,3637.14599686
1,3913.29450369
1,4163.77307692
1,4076.77973978
1,2537.92387968
1,2556.36091003
1,2626.33293839
1,2866.82054309
1,2617.24901186
1,2680.70123692
1,2740.72972973
1,2825.82692308
1,2934.70941337
1,4344.93251089
1,4336.67261905
1,3444.99126638
1,4817.89395667
1,1831.63651407
1,1641.6
1,1482.19827586
1,1603.06574142
1,1669.36876877
1,1721.23636364
1,1867.65912117
1,2339.04555315
1,2374.12351544
1,4707.14329268
1,2640.22077922
1,0
1,297.254716981
1,452.795389049
1,18.6939799331
1,3448.12149533
1,3795.43379571
1,3996.16810345
1,4766.65286624
1,4087.42682927
1,4407.00414938
1,3734.28238134
1,3896.95736906
1,3252.83
1,4004.30849315
1,3952.15520629
1,4514.22115385
1,4300.60941828
1,3954.1576087
1,4141.38448075
1,3980.91611374
1,4303.63922294
1,4201.80681818
1,3885.30063291
1,3729.56643357
1,4622.59259259
1,4517.44656918
1,4744.27951002
1,4772.87358684
1,4659.35782141
1,4901.26833741
1,2668.66261398
1,2617.08759275
1,2726.04081633
1,2743.72705018
1,2912.49258936
1,2890.91568837
1,3115.43857759
1,232.684615385
1,2534.64150943
1,3260.05754277
1,4642.6281772
1,4486.73258427
1,3273.07550077
1,4365.7080292
1,4436.76470588
1,4456.75456919
1,4191.12439418
1,4103.94810127
1,3346.4559194
1,2358.19067797
1,3289.79587156
1,4459.73359452
1,1805.35357143
1,1831.10080645
1,1732.28142857
1,1742.0
1,1964.57399103
1,1795.08056872
1,1900.24504405
1,2027.72981057
1,2037.00603448
1,1947.73878628
1,2003.46415094
1,1853.4993598
1,1711.45984456
1,3542.88870432
1,2623.8596011
1,2827.45689655
1,2857.219652
1,2665.69511256
1,2702.84859155
1,2488.83920705
1,2505.35454545
1,3397.7486911
1,4590.28678304
1,2952.94864048
1,687.721541156
